payment_id,merchant_id,cause,needs_human,difference_paise,ledger_paise,settlement_paise,captured_ts,refunded_ts,utrs,bank_captured_on,settled_on,remarks
pay_000009019587,M72809088,timing_prior_day_capture,False,-24989,,24989,,,UTR5018385,2025-09-14,2025-09-15,
pay_000009019588,M26118514,timing_prior_day_capture,False,-349945,,349945,,,UTR5018386,2025-09-14,2025-09-15,
pay_000009019589,M66271986,timing_prior_day_capture,False,-199987,,199987,,,UTR5018387,2025-09-14,2025-09-15,
pay_000009019590,M75150235,timing_prior_day_capture,False,-599999,,599999,,,UTR5018388,2025-09-14,2025-09-15,
pay_000009019591,M55228477,timing_prior_day_capture,False,-349979,,349979,,,UTR5018389,2025-09-14,2025-09-15,
pay_000009019592,M86648354,timing_prior_day_capture,False,-49937,,49937,,,UTR5018390,2025-09-14,2025-09-15,
pay_000009019593,M52696841,timing_prior_day_capture,False,-49930,,49930,,,UTR5018391,2025-09-14,2025-09-15,
pay_000009019594,M44098401,timing_prior_day_capture,False,-150074,,150074,,,UTR5018392,2025-09-14,2025-09-15,
pay_000009019595,M29806633,timing_prior_day_capture,False,-150070,,150070,,,UTR5018393,2025-09-14,2025-09-15,
pay_000009019596,M73661612,timing_prior_day_capture,False,-349924,,349924,,,UTR5018394,2025-09-14,2025-09-15,
pay_000009019597,M53015226,timing_prior_day_capture,False,-49903,,49903,,,UTR5018395,2025-09-14,2025-09-15,
pay_000009019598,M56234030,timing_prior_day_capture,False,-599968,,599968,,,UTR5018396,2025-09-14,2025-09-15,
pay_000009019599,M25994767,timing_prior_day_capture,False,-99962,,99962,,,UTR5018397,2025-09-14,2025-09-15,
pay_000009019600,M90812655,timing_prior_day_capture,False,-9935,,9935,,,UTR5018398,2025-09-14,2025-09-15,
pay_000009019601,M32835665,timing_prior_day_capture,False,-99931,,99931,,,UTR5018399,2025-09-14,2025-09-15,
pay_000009019602,M78736512,timing_prior_day_capture,False,-1249915,,1249915,,,UTR5018400,2025-09-14,2025-09-15,
pay_000009019603,M30410607,timing_prior_day_capture,False,-24984,,24984,,,UTR5018401,2025-09-14,2025-09-15,
pay_000009019604,M68911010,timing_prior_day_capture,False,-150082,,150082,,,UTR5018402,2025-09-14,2025-09-15,
pay_000009019605,M36525071,timing_prior_day_capture,False,-99911,,99911,,,UTR5018403,2025-09-14,2025-09-15,
pay_000009019606,M10979494,timing_prior_day_capture,False,-349936,,349936,,,UTR5018404,2025-09-14,2025-09-15,
pay_000009019607,M95262453,timing_prior_day_capture,False,-9974,,9974,,,UTR5018405,2025-09-14,2025-09-15,
pay_000009019608,M35794029,timing_prior_day_capture,False,-99983,,99983,,,UTR5018406,2025-09-14,2025-09-15,
pay_000009019609,M52421201,timing_prior_day_capture,False,-19913,,19913,,,UTR5018407,2025-09-14,2025-09-15,
pay_000009019610,M90740105,timing_prior_day_capture,False,-349927,,349927,,,UTR5018408,2025-09-14,2025-09-15,
pay_000009019611,M43868403,timing_prior_day_capture,False,-19967,,19967,,,UTR5018409,2025-09-14,2025-09-15,
pay_000009019612,M63947826,timing_prior_day_capture,False,-99987,,99987,,,UTR5018410,2025-09-14,2025-09-15,
pay_000009019613,M68989250,timing_prior_day_capture,False,-24935,,24935,,,UTR5018411,2025-09-14,2025-09-15,
pay_000009019614,M20078985,timing_prior_day_capture,False,-49984,,49984,,,UTR5018412,2025-09-14,2025-09-15,
pay_000009019615,M65805815,timing_prior_day_capture,False,-199959,,199959,,,UTR5018413,2025-09-14,2025-09-15,
pay_000009019616,M50559107,timing_prior_day_capture,False,-199956,,199956,,,UTR5018414,2025-09-14,2025-09-15,
pay_000009019617,M29579605,timing_prior_day_capture,False,-1249944,,1249944,,,UTR5018415,2025-09-14,2025-09-15,
pay_000009019618,M44509947,timing_prior_day_capture,False,-199907,,199907,,,UTR5018416,2025-09-14,2025-09-15,
pay_000009019619,M64669408,timing_prior_day_capture,False,-49981,,49981,,,UTR5018417,2025-09-14,2025-09-15,
pay_000009019620,M45044006,timing_prior_day_capture,False,-49917,,49917,,,UTR5018418,2025-09-14,2025-09-15,
pay_000009019621,M25925425,timing_prior_day_capture,False,-49929,,49929,,,UTR5018419,2025-09-14,2025-09-15,
pay_000009019622,M95352063,timing_prior_day_capture,False,-349932,,349932,,,UTR5018420,2025-09-14,2025-09-15,
pay_000009019623,M19258852,timing_prior_day_capture,False,-19983,,19983,,,UTR5018421,2025-09-14,2025-09-15,
pay_000009019624,M49496509,timing_prior_day_capture,False,-49974,,49974,,,UTR5018422,2025-09-14,2025-09-15,
pay_000009019625,M56569368,timing_prior_day_capture,False,-49914,,49914,,,UTR5018423,2025-09-14,2025-09-15,
pay_000009019626,M55601366,timing_prior_day_capture,False,-1249999,,1249999,,,UTR5018424,2025-09-14,2025-09-15,
pay_000009019627,M14214838,timing_prior_day_capture,False,-199990,,199990,,,UTR5018425,2025-09-14,2025-09-15,
pay_000009019628,M10979494,timing_prior_day_capture,False,-49984,,49984,,,UTR5018426,2025-09-14,2025-09-15,
pay_000009019629,M62798018,timing_prior_day_capture,False,-19909,,19909,,,UTR5018427,2025-09-14,2025-09-15,
pay_000009019630,M61371858,timing_prior_day_capture,False,-9938,,9938,,,UTR5018428,2025-09-14,2025-09-15,
pay_000009019631,M74507365,timing_prior_day_capture,False,-349904,,349904,,,UTR5018429,2025-09-14,2025-09-15,
pay_000009019632,M40749958,timing_prior_day_capture,False,-599943,,599943,,,UTR5018430,2025-09-14,2025-09-15,
pay_000009019633,M83715317,timing_prior_day_capture,False,-150030,,150030,,,UTR5018431,2025-09-14,2025-09-15,
pay_000009019634,M62759474,timing_prior_day_capture,False,-199981,,199981,,,UTR5018432,2025-09-14,2025-09-15,
pay_000009019635,M87841374,timing_prior_day_capture,False,-1249980,,1249980,,,UTR5018433,2025-09-14,2025-09-15,
pay_000009019636,M86171298,timing_prior_day_capture,False,-349980,,349980,,,UTR5018434,2025-09-14,2025-09-15,
pay_000009019637,M90740105,timing_prior_day_capture,False,-1249943,,1249943,,,UTR5018435,2025-09-14,2025-09-15,
pay_000009019638,M95352063,timing_prior_day_capture,False,-99963,,99963,,,UTR5018436,2025-09-14,2025-09-15,
pay_000009019639,M10116189,timing_prior_day_capture,False,-24980,,24980,,,UTR5018437,2025-09-14,2025-09-15,
pay_000009019640,M62798018,timing_prior_day_capture,False,-599988,,599988,,,UTR5018438,2025-09-14,2025-09-15,
pay_000009019641,M61015717,timing_prior_day_capture,False,-99950,,99950,,,UTR5018439,2025-09-14,2025-09-15,
pay_000009019642,M16112266,timing_prior_day_capture,False,-349956,,349956,,,UTR5018440,2025-09-14,2025-09-15,
pay_000009019643,M28112708,timing_prior_day_capture,False,-150026,,150026,,,UTR5018441,2025-09-14,2025-09-15,
pay_000009019644,M57153232,timing_prior_day_capture,False,-49980,,49980,,,UTR5018442,2025-09-14,2025-09-15,
pay_000009019645,M19258852,timing_prior_day_capture,False,-19915,,19915,,,UTR5018443,2025-09-14,2025-09-15,
pay_000009019646,M83715317,timing_prior_day_capture,False,-150069,,150069,,,UTR5018444,2025-09-14,2025-09-15,
pay_000009019647,M90782036,timing_prior_day_capture,False,-99942,,99942,,,UTR5018445,2025-09-14,2025-09-15,
pay_000009019648,M66339257,timing_prior_day_capture,False,-150076,,150076,,,UTR5018446,2025-09-14,2025-09-15,
pay_000009019649,M49344397,timing_prior_day_capture,False,-349906,,349906,,,UTR5018447,2025-09-14,2025-09-15,
pay_000009019650,M96887220,timing_prior_day_capture,False,-1249949,,1249949,,,UTR5018448,2025-09-14,2025-09-15,
pay_000009019651,M15740429,timing_prior_day_capture,False,-150071,,150071,,,UTR5018449,2025-09-14,2025-09-15,
pay_000009019652,M96087378,timing_prior_day_capture,False,-19974,,19974,,,UTR5018450,2025-09-14,2025-09-15,
pay_000009019653,M69162026,timing_prior_day_capture,False,-99906,,99906,,,UTR5018451,2025-09-14,2025-09-15,
pay_000009019654,M21539434,timing_prior_day_capture,False,-19931,,19931,,,UTR5018452,2025-09-14,2025-09-15,
pay_000009019655,M62076303,timing_prior_day_capture,False,-349916,,349916,,,UTR5018453,2025-09-14,2025-09-15,
pay_000009019656,M69162026,timing_prior_day_capture,False,-24995,,24995,,,UTR5018454,2025-09-14,2025-09-15,
pay_000009019657,M86518900,timing_prior_day_capture,False,-19938,,19938,,,UTR5018455,2025-09-14,2025-09-15,
pay_000009019658,M91513011,timing_prior_day_capture,False,-349913,,349913,,,UTR5018456,2025-09-14,2025-09-15,
pay_000009019659,M60820053,timing_prior_day_capture,False,-1249912,,1249912,,,UTR5018457,2025-09-14,2025-09-15,
pay_000009019660,M47549642,timing_prior_day_capture,False,-349966,,349966,,,UTR5018458,2025-09-14,2025-09-15,
pay_000009019661,M92109215,timing_prior_day_capture,False,-199928,,199928,,,UTR5018459,2025-09-14,2025-09-15,
pay_000009019662,M96590861,timing_prior_day_capture,False,-24933,,24933,,,UTR5018460,2025-09-14,2025-09-15,
pay_000009019663,M25550771,timing_prior_day_capture,False,-150085,,150085,,,UTR5018461,2025-09-14,2025-09-15,
pay_000009019664,M75809988,timing_prior_day_capture,False,-1249902,,1249902,,,UTR5018462,2025-09-14,2025-09-15,
pay_000009019665,M64902019,timing_prior_day_capture,False,-1249908,,1249908,,,UTR5018463,2025-09-14,2025-09-15,
pay_000009019666,M18268712,timing_prior_day_capture,False,-599926,,599926,,,UTR5018464,2025-09-14,2025-09-15,
pay_000009019667,M73661688,timing_prior_day_capture,False,-599948,,599948,,,UTR5018465,2025-09-14,2025-09-15,
pay_000009019668,M65502006,timing_prior_day_capture,False,-599928,,599928,,,UTR5018466,2025-09-14,2025-09-15,
pay_000009019669,M93079575,timing_prior_day_capture,False,-150064,,150064,,,UTR5018467,2025-09-14,2025-09-15,
pay_000009019670,M66632544,timing_prior_day_capture,False,-99906,,99906,,,UTR5018468,2025-09-14,2025-09-15,
pay_000009019671,M29806633,timing_prior_day_capture,False,-150012,,150012,,,UTR5018469,2025-09-14,2025-09-15,
pay_000009019672,M46127770,timing_prior_day_capture,False,-150051,,150051,,,UTR5018470,2025-09-14,2025-09-15,
pay_000009019673,M19532942,timing_prior_day_capture,False,-149996,,149996,,,UTR5018471,2025-09-14,2025-09-15,
pay_000009019674,M62759474,timing_prior_day_capture,False,-19934,,19934,,,UTR5018472,2025-09-14,2025-09-15,
pay_000009019675,M93619349,timing_prior_day_capture,False,-1249929,,1249929,,,UTR5018473,2025-09-14,2025-09-15,
pay_000009019676,M84959366,timing_prior_day_capture,False,-349930,,349930,,,UTR5018474,2025-09-14,2025-09-15,
pay_000009019677,M30903465,timing_prior_day_capture,False,-349975,,349975,,,UTR5018475,2025-09-14,2025-09-15,
pay_000009019678,M61540594,timing_prior_day_capture,False,-99945,,99945,,,UTR5018476,2025-09-14,2025-09-15,
pay_000009019679,M12658103,timing_prior_day_capture,False,-349981,,349981,,,UTR5018477,2025-09-14,2025-09-15,
pay_000009019680,M19037258,timing_prior_day_capture,False,-99935,,99935,,,UTR5018478,2025-09-14,2025-09-15,
pay_000009019681,M43868403,timing_prior_day_capture,False,-24985,,24985,,,UTR5018479,2025-09-14,2025-09-15,
pay_000009019682,M66546635,timing_prior_day_capture,False,-49972,,49972,,,UTR5018480,2025-09-14,2025-09-15,
pay_000009019683,M37566922,timing_prior_day_capture,False,-19972,,19972,,,UTR5018481,2025-09-14,2025-09-15,
pay_000009019684,M21559956,timing_prior_day_capture,False,-599908,,599908,,,UTR5018482,2025-09-14,2025-09-15,
pay_000009019685,M74361119,timing_prior_day_capture,False,-199988,,199988,,,UTR5018483,2025-09-14,2025-09-15,
pay_000009019686,M93079575,timing_prior_day_capture,False,-19922,,19922,,,UTR5018484,2025-09-14,2025-09-15,
pay_000009019687,M91408484,timing_prior_day_capture,False,-1249994,,1249994,,,UTR5018485,2025-09-14,2025-09-15,
pay_000009019688,M34370788,timing_prior_day_capture,False,-99998,,99998,,,UTR5018486,2025-09-14,2025-09-15,
pay_000009019689,M59450351,timing_prior_day_capture,False,-49989,,49989,,,UTR5018487,2025-09-14,2025-09-15,
pay_000009019690,M58602600,timing_prior_day_capture,False,-599900,,599900,,,UTR5018488,2025-09-14,2025-09-15,
pay_000009019691,M28990984,timing_prior_day_capture,False,-199915,,199915,,,UTR5018489,2025-09-14,2025-09-15,
pay_000009019692,M53392764,timing_prior_day_capture,False,-49902,,49902,,,UTR5018490,2025-09-14,2025-09-15,
pay_000009019693,M41404562,timing_prior_day_capture,False,-1249988,,1249988,,,UTR5018491,2025-09-14,2025-09-15,
pay_000009019694,M16172155,timing_prior_day_capture,False,-49915,,49915,,,UTR5018492,2025-09-14,2025-09-15,
pay_000009019695,M31108700,timing_prior_day_capture,False,-9984,,9984,,,UTR5018493,2025-09-14,2025-09-15,
pay_000009019696,M75391713,timing_prior_day_capture,False,-99944,,99944,,,UTR5018494,2025-09-14,2025-09-15,
pay_000009019697,M15219201,timing_prior_day_capture,False,-1249988,,1249988,,,UTR5018495,2025-09-14,2025-09-15,
pay_000009019698,M23189560,timing_prior_day_capture,False,-24951,,24951,,,UTR5018496,2025-09-14,2025-09-15,
pay_000009019699,M86171298,timing_prior_day_capture,False,-150046,,150046,,,UTR5018497,2025-09-14,2025-09-15,
pay_000009019700,M66518730,timing_prior_day_capture,False,-1249914,,1249914,,,UTR5018498,2025-09-14,2025-09-15,
pay_000009019701,M54653648,timing_prior_day_capture,False,-49980,,49980,,,UTR5018499,2025-09-14,2025-09-15,
pay_000009019702,M36902587,timing_prior_day_capture,False,-349989,,349989,,,UTR5018500,2025-09-14,2025-09-15,
pay_000009019703,M25757525,timing_prior_day_capture,False,-24931,,24931,,,UTR5018501,2025-09-14,2025-09-15,
pay_000009019704,M18268712,timing_prior_day_capture,False,-24912,,24912,,,UTR5018502,2025-09-14,2025-09-15,
pay_000009019705,M14460455,timing_prior_day_capture,False,-599964,,599964,,,UTR5018503,2025-09-14,2025-09-15,
pay_000009019706,M31108700,timing_prior_day_capture,False,-24982,,24982,,,UTR5018504,2025-09-14,2025-09-15,
pay_000009019707,M66557825,timing_prior_day_capture,False,-9929,,9929,,,UTR5018505,2025-09-14,2025-09-15,
pay_000009019708,M21765446,timing_prior_day_capture,False,-349967,,349967,,,UTR5018506,2025-09-14,2025-09-15,
pay_000009019709,M28511554,timing_prior_day_capture,False,-150063,,150063,,,UTR5018507,2025-09-14,2025-09-15,
pay_000009019710,M79877744,timing_prior_day_capture,False,-1249905,,1249905,,,UTR5018508,2025-09-14,2025-09-15,
pay_000009019711,M44509947,timing_prior_day_capture,False,-599922,,599922,,,UTR5018509,2025-09-14,2025-09-15,
pay_000009019712,M11679602,timing_prior_day_capture,False,-150058,,150058,,,UTR5018510,2025-09-14,2025-09-15,
pay_000009019713,M27772451,timing_prior_day_capture,False,-9946,,9946,,,UTR5018511,2025-09-14,2025-09-15,
pay_000009019714,M16499077,timing_prior_day_capture,False,-99951,,99951,,,UTR5018512,2025-09-14,2025-09-15,
pay_000009019715,M31108700,timing_prior_day_capture,False,-349991,,349991,,,UTR5018513,2025-09-14,2025-09-15,
pay_000009019716,M90740105,timing_prior_day_capture,False,-199997,,199997,,,UTR5018514,2025-09-14,2025-09-15,
pay_000009019717,M88380679,timing_prior_day_capture,False,-199900,,199900,,,UTR5018515,2025-09-14,2025-09-15,
pay_000009019718,M71850959,timing_prior_day_capture,False,-24940,,24940,,,UTR5018516,2025-09-14,2025-09-15,
pay_000009019719,M54653648,timing_prior_day_capture,False,-9951,,9951,,,UTR5018517,2025-09-14,2025-09-15,
pay_000009019720,M68989250,timing_prior_day_capture,False,-19936,,19936,,,UTR5018518,2025-09-14,2025-09-15,
pay_000009019721,M60581471,timing_prior_day_capture,False,-49966,,49966,,,UTR5018519,2025-09-14,2025-09-15,
pay_000009019722,M68826427,timing_prior_day_capture,False,-150081,,150081,,,UTR5018520,2025-09-14,2025-09-15,
pay_000009019723,M89532034,timing_prior_day_capture,False,-49956,,49956,,,UTR5018521,2025-09-14,2025-09-15,
pay_000009019724,M90782036,timing_prior_day_capture,False,-9901,,9901,,,UTR5018522,2025-09-14,2025-09-15,
pay_000009019725,M10979494,timing_prior_day_capture,False,-9945,,9945,,,UTR5018523,2025-09-14,2025-09-15,
pay_000009019726,M54900510,timing_prior_day_capture,False,-599963,,599963,,,UTR5018524,2025-09-14,2025-09-15,
pay_000009019727,M54653648,timing_prior_day_capture,False,-9955,,9955,,,UTR5018525,2025-09-14,2025-09-15,
pay_000009019728,M47549642,timing_prior_day_capture,False,-19938,,19938,,,UTR5018526,2025-09-14,2025-09-15,
pay_000009019729,M32420428,timing_prior_day_capture,False,-49939,,49939,,,UTR5018527,2025-09-14,2025-09-15,
pay_000009019730,M88447569,timing_prior_day_capture,False,-19928,,19928,,,UTR5018528,2025-09-14,2025-09-15,
pay_000009019731,M83633800,timing_prior_day_capture,False,-99950,,99950,,,UTR5018529,2025-09-14,2025-09-15,
pay_000009019732,M72939559,timing_prior_day_capture,False,-199906,,199906,,,UTR5018530,2025-09-14,2025-09-15,
pay_000009019733,M89074272,timing_prior_day_capture,False,-599902,,599902,,,UTR5018531,2025-09-14,2025-09-15,
pay_000009019734,M75391713,timing_prior_day_capture,False,-49963,,49963,,,UTR5018532,2025-09-14,2025-09-15,
pay_000009019735,M53341910,timing_prior_day_capture,False,-599986,,599986,,,UTR5018533,2025-09-14,2025-09-15,
pay_000009019736,M19258852,timing_prior_day_capture,False,-599981,,599981,,,UTR5018534,2025-09-14,2025-09-15,
pay_000009019737,M37689941,timing_prior_day_capture,False,-49971,,49971,,,UTR5018535,2025-09-14,2025-09-15,
pay_000009019738,M68621284,timing_prior_day_capture,False,-349954,,349954,,,UTR5018536,2025-09-14,2025-09-15,
pay_000009019739,M68826427,timing_prior_day_capture,False,-49935,,49935,,,UTR5018537,2025-09-14,2025-09-15,
pay_000009019740,M66632544,timing_prior_day_capture,False,-19969,,19969,,,UTR5018538,2025-09-14,2025-09-15,
pay_000009019741,M64065189,timing_prior_day_capture,False,-24933,,24933,,,UTR5018539,2025-09-14,2025-09-15,
pay_000009019742,M58079103,timing_prior_day_capture,False,-9902,,9902,,,UTR5018540,2025-09-14,2025-09-15,
pay_000009019743,M79877744,timing_prior_day_capture,False,-49994,,49994,,,UTR5018541,2025-09-14,2025-09-15,
pay_000009019744,M88490072,timing_prior_day_capture,False,-99980,,99980,,,UTR5018542,2025-09-14,2025-09-15,
pay_000009019745,M26522788,timing_prior_day_capture,False,-599916,,599916,,,UTR5018543,2025-09-14,2025-09-15,
pay_000009019746,M29579605,timing_prior_day_capture,False,-599919,,599919,,,UTR5018544,2025-09-14,2025-09-15,
pay_000009019747,M44098401,timing_prior_day_capture,False,-199941,,199941,,,UTR5018545,2025-09-14,2025-09-15,
pay_000009019748,M75238113,timing_prior_day_capture,False,-9968,,9968,,,UTR5018546,2025-09-14,2025-09-15,
pay_000009019749,M64065189,timing_prior_day_capture,False,-19918,,19918,,,UTR5018547,2025-09-14,2025-09-15,
pay_000009019750,M87248824,timing_prior_day_capture,False,-150004,,150004,,,UTR5018548,2025-09-14,2025-09-15,
pay_000009019751,M57068126,timing_prior_day_capture,False,-19951,,19951,,,UTR5018549,2025-09-14,2025-09-15,
pay_000009019752,M41978779,timing_prior_day_capture,False,-9968,,9968,,,UTR5018550,2025-09-14,2025-09-15,
pay_000009019753,M39637009,timing_prior_day_capture,False,-19901,,19901,,,UTR5018551,2025-09-14,2025-09-15,
pay_000009019754,M88845810,timing_prior_day_capture,False,-199949,,199949,,,UTR5018552,2025-09-14,2025-09-15,
pay_000009019755,M18593947,timing_prior_day_capture,False,-24940,,24940,,,UTR5018553,2025-09-14,2025-09-15,
pay_000009019756,M25994767,timing_prior_day_capture,False,-599994,,599994,,,UTR5018554,2025-09-14,2025-09-15,
pay_000009019757,M84959366,timing_prior_day_capture,False,-19925,,19925,,,UTR5018555,2025-09-14,2025-09-15,
pay_000009019758,M93079575,timing_prior_day_capture,False,-1249937,,1249937,,,UTR5018556,2025-09-14,2025-09-15,
pay_000009019759,M18091245,timing_prior_day_capture,False,-99924,,99924,,,UTR5018557,2025-09-14,2025-09-15,
pay_000009019760,M99972391,timing_prior_day_capture,False,-349994,,349994,,,UTR5018558,2025-09-14,2025-09-15,
pay_000009019761,M17333955,timing_prior_day_capture,False,-99906,,99906,,,UTR5018559,2025-09-14,2025-09-15,
pay_000009019762,M95548492,timing_prior_day_capture,False,-49935,,49935,,,UTR5018560,2025-09-14,2025-09-15,
pay_000009019763,M66585753,timing_prior_day_capture,False,-24929,,24929,,,UTR5018561,2025-09-14,2025-09-15,
pay_000009019764,M68224272,timing_prior_day_capture,False,-1249940,,1249940,,,UTR5018562,2025-09-14,2025-09-15,
pay_000009019765,M38650464,timing_prior_day_capture,False,-199987,,199987,,,UTR5018563,2025-09-14,2025-09-15,
pay_000009019766,M49098767,timing_prior_day_capture,False,-349998,,349998,,,UTR5018564,2025-09-14,2025-09-15,
pay_000009019767,M16499077,timing_prior_day_capture,False,-24987,,24987,,,UTR5018565,2025-09-14,2025-09-15,
pay_000009019768,M79019281,timing_prior_day_capture,False,-1249980,,1249980,,,UTR5018566,2025-09-14,2025-09-15,
pay_000009019769,M12658103,timing_prior_day_capture,False,-199917,,199917,,,UTR5018567,2025-09-14,2025-09-15,
pay_000009019770,M13074808,timing_prior_day_capture,False,-19921,,19921,,,UTR5018568,2025-09-14,2025-09-15,
pay_000009019771,M42015979,timing_prior_day_capture,False,-349953,,349953,,,UTR5018569,2025-09-14,2025-09-15,
pay_000009019772,M68621284,timing_prior_day_capture,False,-150042,,150042,,,UTR5018570,2025-09-14,2025-09-15,
pay_000009019773,M23521588,timing_prior_day_capture,False,-19924,,19924,,,UTR5018571,2025-09-14,2025-09-15,
pay_000009019774,M83633800,timing_prior_day_capture,False,-599972,,599972,,,UTR5018572,2025-09-14,2025-09-15,
pay_000009019775,M10167692,timing_prior_day_capture,False,-99956,,99956,,,UTR5018573,2025-09-14,2025-09-15,
pay_000009019776,M72809088,timing_prior_day_capture,False,-150089,,150089,,,UTR5018574,2025-09-14,2025-09-15,
pay_000009019777,M39637009,timing_prior_day_capture,False,-349944,,349944,,,UTR5018575,2025-09-14,2025-09-15,
pay_000009019778,M64902019,timing_prior_day_capture,False,-599982,,599982,,,UTR5018576,2025-09-14,2025-09-15,
pay_000009019779,M44929059,timing_prior_day_capture,False,-9946,,9946,,,UTR5018577,2025-09-14,2025-09-15,
pay_000009019780,M85365839,timing_prior_day_capture,False,-9949,,9949,,,UTR5018578,2025-09-14,2025-09-15,
pay_000009019781,M42015979,timing_prior_day_capture,False,-1249917,,1249917,,,UTR5018579,2025-09-14,2025-09-15,
pay_000009019782,M65383467,timing_prior_day_capture,False,-19964,,19964,,,UTR5018580,2025-09-14,2025-09-15,
pay_000009019783,M68989250,timing_prior_day_capture,False,-49989,,49989,,,UTR5018581,2025-09-14,2025-09-15,
pay_000009019784,M94258056,timing_prior_day_capture,False,-150007,,150007,,,UTR5018582,2025-09-14,2025-09-15,
pay_000009019785,M16499077,timing_prior_day_capture,False,-199998,,199998,,,UTR5018583,2025-09-14,2025-09-15,
pay_000009019786,M27569871,timing_prior_day_capture,False,-1249954,,1249954,,,UTR5018584,2025-09-14,2025-09-15,
pay_000009019787,M65003880,timing_prior_day_capture,False,-49976,,49976,,,UTR5018585,2025-09-14,2025-09-15,
pay_000009019788,M61371858,timing_prior_day_capture,False,-599986,,599986,,,UTR5018586,2025-09-14,2025-09-15,
pay_000009019789,M69744352,timing_prior_day_capture,False,-99968,,99968,,,UTR5018587,2025-09-14,2025-09-15,
pay_000009019790,M59450351,timing_prior_day_capture,False,-199965,,199965,,,UTR5018588,2025-09-14,2025-09-15,
pay_000009019791,M83109042,timing_prior_day_capture,False,-9918,,9918,,,UTR5018589,2025-09-14,2025-09-15,
pay_000009019792,M75150235,timing_prior_day_capture,False,-24990,,24990,,,UTR5018590,2025-09-14,2025-09-15,
pay_000009019793,M19532942,timing_prior_day_capture,False,-9904,,9904,,,UTR5018591,2025-09-14,2025-09-15,
pay_000009019794,M64145453,timing_prior_day_capture,False,-99907,,99907,,,UTR5018592,2025-09-14,2025-09-15,
pay_000009019795,M20078985,timing_prior_day_capture,False,-349935,,349935,,,UTR5018593,2025-09-14,2025-09-15,
pay_000009019796,M27569871,timing_prior_day_capture,False,-19930,,19930,,,UTR5018594,2025-09-14,2025-09-15,
pay_000009019797,M83487104,timing_prior_day_capture,False,-99920,,99920,,,UTR5018595,2025-09-14,2025-09-15,
pay_000009019798,M95548492,timing_prior_day_capture,False,-99991,,99991,,,UTR5018596,2025-09-14,2025-09-15,
pay_000009019799,M43796998,timing_prior_day_capture,False,-24949,,24949,,,UTR5018597,2025-09-14,2025-09-15,
pay_000009019800,M52511408,timing_prior_day_capture,False,-9905,,9905,,,UTR5018598,2025-09-14,2025-09-15,
pay_000009019801,M76002579,timing_prior_day_capture,False,-599929,,599929,,,UTR5018599,2025-09-14,2025-09-15,
pay_000009019802,M85365839,timing_prior_day_capture,False,-9925,,9925,,,UTR5018600,2025-09-14,2025-09-15,
pay_000009019803,M98959631,timing_prior_day_capture,False,-24900,,24900,,,UTR5018601,2025-09-14,2025-09-15,
pay_000009019804,M41193306,timing_prior_day_capture,False,-599907,,599907,,,UTR5018602,2025-09-14,2025-09-15,
pay_000009019805,M44488815,timing_prior_day_capture,False,-599980,,599980,,,UTR5018603,2025-09-14,2025-09-15,
pay_000009019806,M95548492,timing_prior_day_capture,False,-150001,,150001,,,UTR5018604,2025-09-14,2025-09-15,
pay_000009019807,M42015979,timing_prior_day_capture,False,-349989,,349989,,,UTR5018605,2025-09-14,2025-09-15,
pay_000009019808,M26615659,timing_prior_day_capture,False,-349994,,349994,,,UTR5018606,2025-09-14,2025-09-15,
pay_000009019809,M39793016,timing_prior_day_capture,False,-599937,,599937,,,UTR5018607,2025-09-14,2025-09-15,
pay_000009019810,M90384840,timing_prior_day_capture,False,-99922,,99922,,,UTR5018608,2025-09-14,2025-09-15,
pay_000009019811,M75404338,timing_prior_day_capture,False,-1249909,,1249909,,,UTR5018609,2025-09-14,2025-09-15,
pay_000009019812,M70964452,timing_prior_day_capture,False,-24972,,24972,,,UTR5018610,2025-09-14,2025-09-15,
pay_000009019813,M12909738,timing_prior_day_capture,False,-49946,,49946,,,UTR5018611,2025-09-14,2025-09-15,
pay_000009019814,M45044006,timing_prior_day_capture,False,-24984,,24984,,,UTR5018612,2025-09-14,2025-09-15,
pay_000009019815,M78736512,timing_prior_day_capture,False,-349980,,349980,,,UTR5018613,2025-09-14,2025-09-15,
pay_000009019816,M11679602,timing_prior_day_capture,False,-1249949,,1249949,,,UTR5018614,2025-09-14,2025-09-15,
pay_000009019817,M62159117,timing_prior_day_capture,False,-599937,,599937,,,UTR5018615,2025-09-14,2025-09-15,
pay_000009019818,M88380679,timing_prior_day_capture,False,-1249950,,1249950,,,UTR5018616,2025-09-14,2025-09-15,
pay_000009019819,M12635293,timing_prior_day_capture,False,-199923,,199923,,,UTR5018617,2025-09-14,2025-09-15,
pay_000009019820,M20010054,timing_prior_day_capture,False,-19963,,19963,,,UTR5018618,2025-09-14,2025-09-15,
pay_000009019821,M96590861,timing_prior_day_capture,False,-1249987,,1249987,,,UTR5018619,2025-09-14,2025-09-15,
pay_000009019822,M20614833,timing_prior_day_capture,False,-9968,,9968,,,UTR5018620,2025-09-14,2025-09-15,
pay_000009019823,M60634697,timing_prior_day_capture,False,-9970,,9970,,,UTR5018621,2025-09-14,2025-09-15,
pay_000009019824,M55985970,timing_prior_day_capture,False,-24906,,24906,,,UTR5018622,2025-09-14,2025-09-15,
pay_000009019825,M87150816,timing_prior_day_capture,False,-349953,,349953,,,UTR5018623,2025-09-14,2025-09-15,
